customer_id,customer_name,city_name,state_name,transaction_lines,revenue,profit,margin_pct,recency_days,cluster,segment
279,Rebekah Carter,Orlando,Florida,2,4810.0,1996.0,41.5,23,1,High-Margin Buyers
280,Jonathan Reed,San Francisco,California,2,4810.0,1996.0,41.5,1091,1,High-Margin Buyers
281,Roger Harris,Springfield,Illinois,3,11419.0,3989.0,34.93,8,1,High-Margin Buyers
282,Louis Jimenez,Tampa,Florida,2,10973.0,5068.0,46.19,272,1,High-Margin Buyers
283,Jessica Jones,Peoria,Illinois,2,10973.0,5068.0,46.19,1575,1,High-Margin Buyers
284,Renee Gomez,Miami,Florida,2,10973.0,5068.0,46.19,165,1,High-Margin Buyers
285,Connie Olson,Houston,Texas,2,10973.0,5068.0,46.19,257,1,High-Margin Buyers
286,Christian Jones,Buffalo,New York,1,9751.0,2459.0,25.22,1573,2,Thin-Margin Buyers
287,Matthew Kelley,Orlando,Florida,1,6385.0,2656.0,41.6,728,1,High-Margin Buyers
288,Candace Martinez,Tampa,Florida,1,6385.0,2656.0,41.6,878,1,High-Margin Buyers
289,Jacob Mann,Austin,Texas,1,6355.0,1335.0,21.01,562,2,Thin-Margin Buyers
290,Keith Reese,Austin,Texas,1,6355.0,1335.0,21.01,1378,2,Thin-Margin Buyers
291,Aaron Jones,Austin,Texas,2,9431.0,691.0,7.33,815,2,Thin-Margin Buyers
292,Christopher Brooks,Peoria,Illinois,1,7497.0,319.0,4.26,397,2,Thin-Margin Buyers
293,Charles Moore,Miami,Florida,2,7589.0,2527.0,33.3,831,1,High-Margin Buyers
294,Manuel Walls,Houston,Texas,1,8243.0,1346.0,16.33,1441,2,Thin-Margin Buyers
295,Darren Moore,Peoria,Illinois,2,10138.0,1791.0,17.67,1492,2,Thin-Margin Buyers
296,Stephanie Thomas,Rochester,New York,2,10138.0,1791.0,17.67,809,2,Thin-Margin Buyers
297,Kristy Hernandez,San Diego,California,2,10138.0,1791.0,17.67,421,2,Thin-Margin Buyers
298,Randy Johnson,Columbus,Ohio,3,24295.0,5858.0,24.11,811,0,High-Value Accounts
299,James Benitez,Miami,Florida,1,5449.0,2389.0,43.84,891,1,High-Margin Buyers
300,Donald York,Buffalo,New York,2,3592.0,220.0,6.12,1783,2,Thin-Margin Buyers
301,Tiffany Parker,Houston,Texas,2,3592.0,220.0,6.12,306,2,Thin-Margin Buyers
302,Melissa Mcknight,Los Angeles,California,3,11773.0,1992.0,16.92,1604,2,Thin-Margin Buyers
303,Mr. Jack Mercado,Cincinnati,Ohio,1,6934.0,1226.0,17.68,1373,2,Thin-Margin Buyers
304,Christian Jones,Rochester,New York,1,6934.0,1226.0,17.68,1284,2,Thin-Margin Buyers
305,Rachel Fisher,Peoria,Illinois,1,4202.0,1171.0,27.87,843,1,High-Margin Buyers
306,Donald Moore,Rochester,New York,1,4202.0,1171.0,27.87,866,1,High-Margin Buyers
307,William Wu,Tampa,Florida,1,4202.0,1171.0,27.87,495,1,High-Margin Buyers
308,Jesus Zuniga,Houston,Texas,1,4202.0,1171.0,27.87,489,1,High-Margin Buyers
309,Michael Gallegos,Los Angeles,California,2,4689.0,1830.0,39.03,628,1,High-Margin Buyers
310,Robert Daniels,Chicago,Illinois,2,4689.0,1830.0,39.03,532,1,High-Margin Buyers
311,Jill Jones,New York City,New York,2,17904.0,4448.0,24.84,1645,0,High-Value Accounts
312,Elizabeth Miller,Springfield,Illinois,1,5152.0,2045.0,39.69,1569,1,High-Margin Buyers
313,Sabrina Clark,Los Angeles,California,1,5152.0,2045.0,39.69,933,1,High-Margin Buyers
314,Larry Casey,Chicago,Illinois,1,5152.0,2045.0,39.69,570,1,High-Margin Buyers
315,Daniel Burns,Rochester,New York,1,5152.0,2045.0,39.69,521,1,High-Margin Buyers
316,James Tanner,Houston,Texas,1,2542.0,190.0,7.47,1059,2,Thin-Margin Buyers
317,Leonard Gonzalez,San Francisco,California,2,11336.0,3074.0,27.12,548,0,High-Value Accounts
318,Richard Lee,Buffalo,New York,2,11336.0,3074.0,27.12,1781,0,High-Value Accounts
319,Matthew Schroeder,Cleveland,Ohio,2,11336.0,3074.0,27.12,1551,0,High-Value Accounts
320,Marcus Flores,Los Angeles,California,1,6200.0,2321.0,37.44,247,1,High-Margin Buyers
321,Tonya Long,Miami,Florida,1,6200.0,2321.0,37.44,175,1,High-Margin Buyers
322,Michael Chambers,Los Angeles,California,1,4470.0,413.0,9.24,41,2,Thin-Margin Buyers
323,Kaylee Glover,Springfield,Illinois,3,9927.0,1341.0,13.51,876,2,Thin-Margin Buyers
324,Pamela Patterson,San Francisco,California,3,9927.0,1341.0,13.51,1606,2,Thin-Margin Buyers
325,Ronald Mckinney,Austin,Texas,2,8288.0,1495.0,18.04,1159,2,Thin-Margin Buyers
326,James Hart,Chicago,Illinois,2,8288.0,1495.0,18.04,1487,2,Thin-Margin Buyers
327,Rhonda Harris,Orlando,Florida,1,4853.0,1764.0,36.35,1225,1,High-Margin Buyers
328,Randy Fisher,Houston,Texas,1,4853.0,1764.0,36.35,928,1,High-Margin Buyers
329,James Hernandez,San Francisco,California,2,10628.0,1423.0,13.39,890,2,Thin-Margin Buyers
330,Brenda Murphy,San Francisco,California,3,15081.0,3508.0,23.26,650,0,High-Value Accounts
331,Andrew Kirby,San Diego,California,1,9562.0,325.0,3.4,1037,2,Thin-Margin Buyers
332,Justin Thomas,San Francisco,California,1,4688.0,1841.0,39.27,782,1,High-Margin Buyers
333,Jillian Johnson Md,San Diego,California,1,4688.0,1841.0,39.27,1329,1,High-Margin Buyers
334,William Martin,Columbus,Ohio,1,7900.0,482.0,6.1,7,2,Thin-Margin Buyers
335,Mark Dixon,Cincinnati,Ohio,3,14085.0,5064.0,35.95,811,0,High-Value Accounts
336,Alicia Allen,Dallas,Texas,1,4852.0,218.0,4.49,325,2,Thin-Margin Buyers
337,Cynthia Meyer,Tampa,Florida,1,4852.0,218.0,4.49,1177,2,Thin-Margin Buyers
338,Brandon Norton,Springfield,Illinois,1,4852.0,218.0,4.49,555,2,Thin-Margin Buyers
339,Christina Scott,Tampa,Florida,1,4314.0,1453.0,33.68,1313,1,High-Margin Buyers
340,Andrew Macias,Austin,Texas,1,3288.0,1477.0,44.92,293,1,High-Margin Buyers
341,Alejandro Williams,Springfield,Illinois,1,3288.0,1477.0,44.92,1120,1,High-Margin Buyers
342,Mark Rodriguez,New York City,New York,1,3977.0,813.0,20.44,96,2,Thin-Margin Buyers
343,Sarah Montgomery,Chicago,Illinois,1,6252.0,1377.0,22.02,653,2,Thin-Margin Buyers
344,Marisa Prince,Buffalo,New York,1,9084.0,3253.0,35.81,496,1,High-Margin Buyers
345,James Bonilla,San Diego,California,1,8994.0,1481.0,16.47,1728,2,Thin-Margin Buyers
346,Robin Myers,Dallas,Texas,1,1089.0,176.0,16.16,1601,2,Thin-Margin Buyers
347,Nancy Sanchez,Springfield,Illinois,2,11675.0,2921.0,25.02,1013,0,High-Value Accounts
348,Sydney Walls,Chicago,Illinois,2,11675.0,2921.0,25.02,1218,0,High-Value Accounts
349,Deborah Hoffman,Miami,Florida,2,15563.0,6603.0,42.43,1220,0,High-Value Accounts
350,Megan Williams,Dallas,Texas,2,14203.0,4513.0,31.77,1323,0,High-Value Accounts
351,Shane Clark,San Diego,California,1,5343.0,655.0,12.26,336,2,Thin-Margin Buyers
352,Steven Haynes,Springfield,Illinois,1,6956.0,318.0,4.57,1061,2,Thin-Margin Buyers
353,Kimberly Fuller,Buffalo,New York,1,5306.0,2405.0,45.33,357,1,High-Margin Buyers
354,Angela Lyons,New York City,New York,2,13808.0,1010.0,7.31,1408,0,High-Value Accounts
355,Betty Tucker,Cincinnati,Ohio,1,972.0,106.0,10.91,1044,2,Thin-Margin Buyers
356,Brianna Hunt,Miami,Florida,1,3665.0,802.0,21.88,1314,2,Thin-Margin Buyers
357,Cathy Clark,Tampa,Florida,1,3665.0,802.0,21.88,34,2,Thin-Margin Buyers
358,Nicole Warren,Los Angeles,California,1,9808.0,2117.0,21.58,326,2,Thin-Margin Buyers
359,Richard Castaneda,Cleveland,Ohio,2,7381.0,1241.0,16.81,751,2,Thin-Margin Buyers
360,Sarah Torres,San Diego,California,2,7381.0,1241.0,16.81,282,2,Thin-Margin Buyers
361,Vanessa Deleon,Tampa,Florida,1,5666.0,2733.0,48.24,47,1,High-Margin Buyers
362,Richard Lyons,Dallas,Texas,1,4171.0,1450.0,34.76,708,1,High-Margin Buyers
363,Eric Adams,Springfield,Illinois,1,6236.0,2839.0,45.53,1150,1,High-Margin Buyers
364,Chad Brown,Orlando,Florida,1,6236.0,2839.0,45.53,1040,1,High-Margin Buyers
365,Kayla Becker,Los Angeles,California,1,5410.0,2456.0,45.4,290,1,High-Margin Buyers
366,Ashley Freeman,Tampa,Florida,1,5410.0,2456.0,45.4,1166,1,High-Margin Buyers
367,Scott Harris,Los Angeles,California,1,3024.0,1353.0,44.74,317,1,High-Margin Buyers
368,John James,Columbus,Ohio,1,3024.0,1353.0,44.74,1173,1,High-Margin Buyers
369,Jesse Bond,Springfield,Illinois,1,7434.0,2851.0,38.35,824,1,High-Margin Buyers
370,Brandon Hughes,Dallas,Texas,2,10389.0,1094.0,10.53,576,2,Thin-Margin Buyers
371,Lynn Reynolds,Cincinnati,Ohio,2,10389.0,1094.0,10.53,1202,2,Thin-Margin Buyers
372,Ronald Good,Miami,Florida,1,9144.0,2220.0,24.28,1371,2,Thin-Margin Buyers
373,Kyle Baker,Houston,Texas,2,7939.0,1740.0,21.92,985,2,Thin-Margin Buyers
374,Michael Rivera,Los Angeles,California,2,11215.0,2802.0,24.98,1357,0,High-Value Accounts
375,Lori Adkins,San Diego,California,2,9553.0,3101.0,32.46,467,1,High-Margin Buyers
376,Luis Warner,New York City,New York,1,5448.0,2204.0,40.46,949,1,High-Margin Buyers
377,Donald Perry,Orlando,Florida,2,8876.0,3516.0,39.61,1802,1,High-Margin Buyers
378,Adam Stevens,Buffalo,New York,1,5899.0,2264.0,38.38,512,1,High-Margin Buyers
379,Kimberly Johnson,Buffalo,New York,2,10737.0,4531.0,42.2,1129,1,High-Margin Buyers
380,Kelly Jones,Rochester,New York,2,10737.0,4531.0,42.2,527,1,High-Margin Buyers
381,Ashley Petty,Peoria,Illinois,1,4369.0,584.0,13.37,905,2,Thin-Margin Buyers
382,Crystal Ross,Austin,Texas,1,4369.0,584.0,13.37,1442,2,Thin-Margin Buyers
383,Alexis Duffy,Los Angeles,California,1,5632.0,2358.0,41.87,1412,1,High-Margin Buyers
384,Stephanie Sanchez,Miami,Florida,1,5632.0,2358.0,41.87,398,1,High-Margin Buyers
385,Reginald Espinoza,Cleveland,Ohio,1,5632.0,2358.0,41.87,39,1,High-Margin Buyers
386,Sandra Hicks,San Diego,California,2,9083.0,1076.0,11.85,885,2,Thin-Margin Buyers
387,Olivia Orozco,Austin,Texas,1,2804.0,936.0,33.38,1133,1,High-Margin Buyers
388,Larry Moore,Tampa,Florida,1,2804.0,936.0,33.38,1587,1,High-Margin Buyers
389,Mrs. Rachel Cannon Dds,Tampa,Florida,1,2804.0,936.0,33.38,682,1,High-Margin Buyers
390,Daniel Flowers,Springfield,Illinois,1,2321.0,505.0,21.76,893,2,Thin-Margin Buyers
391,Randy Acosta,Tampa,Florida,1,5730.0,482.0,8.41,206,2,Thin-Margin Buyers
392,Deborah Williams,Chicago,Illinois,1,7441.0,867.0,11.65,1211,2,Thin-Margin Buyers
393,Robert Michael,Austin,Texas,1,7441.0,867.0,11.65,1767,2,Thin-Margin Buyers
394,Danny Ramirez,New York City,New York,2,10520.0,4710.0,44.77,746,1,High-Margin Buyers
395,Stephen Baker,Columbus,Ohio,2,4415.0,970.0,21.97,1514,2,Thin-Margin Buyers
396,Jeffrey Wilcox,Peoria,Illinois,2,4415.0,970.0,21.97,1111,2,Thin-Margin Buyers
397,James Clarke,Dallas,Texas,2,14449.0,4432.0,30.67,324,0,High-Value Accounts
398,Julia Gallagher,Houston,Texas,2,14449.0,4432.0,30.67,736,0,High-Value Accounts
399,Ronald Frey Jr.,New York City,New York,2,14449.0,4432.0,30.67,614,0,High-Value Accounts
400,Megan Charles,Tampa,Florida,2,7171.0,2247.0,31.33,230,1,High-Margin Buyers
401,Amy Duran Md,Orlando,Florida,3,11671.0,2830.0,24.25,594,0,High-Value Accounts
402,Christopher Thomas,New York City,New York,2,9943.0,1983.0,19.94,161,2,Thin-Margin Buyers
403,Peter Castro,Dallas,Texas,2,11492.0,1148.0,9.99,389,2,Thin-Margin Buyers
404,Steven Acosta,Orlando,Florida,1,9438.0,1801.0,19.08,696,2,Thin-Margin Buyers
405,Lindsay Jackson,Austin,Texas,1,9438.0,1801.0,19.08,503,2,Thin-Margin Buyers
406,Kelly Smith,Cleveland,Ohio,4,23333.0,7166.0,30.71,1103,0,High-Value Accounts
407,Sabrina Hartman,Tampa,Florida,4,23333.0,7166.0,30.71,828,0,High-Value Accounts
408,Cynthia Smith,Rochester,New York,1,7195.0,1665.0,23.14,231,2,Thin-Margin Buyers
409,Olivia Dickerson,Buffalo,New York,1,7195.0,1665.0,23.14,984,2,Thin-Margin Buyers
410,Whitney Stout,Austin,Texas,1,3098.0,957.0,30.89,254,1,High-Margin Buyers
411,Stephanie Flores,San Diego,California,1,5412.0,1192.0,22.03,381,2,Thin-Margin Buyers
412,Gregory English,Los Angeles,California,1,5412.0,1192.0,22.03,71,2,Thin-Margin Buyers
413,Natalie Maxwell,New York City,New York,1,1397.0,686.0,49.11,1194,1,High-Margin Buyers
414,Tina Blake,Buffalo,New York,2,11875.0,1555.0,13.09,1187,2,Thin-Margin Buyers
415,Clarence Cooke,San Francisco,California,2,11875.0,1555.0,13.09,1566,2,Thin-Margin Buyers
416,Tamara Guzman,Buffalo,New York,2,11227.0,2319.0,20.66,1172,0,High-Value Accounts
417,Marissa Hartman,Buffalo,New York,1,9653.0,2471.0,25.6,250,1,High-Margin Buyers
418,Sara Garcia,Peoria,Illinois,1,8945.0,1728.0,19.32,1494,2,Thin-Margin Buyers
419,Kathryn Rogers,Columbus,Ohio,1,4007.0,201.0,5.02,1606,2,Thin-Margin Buyers
420,Kyle Dickson,Dallas,Texas,1,4007.0,201.0,5.02,698,2,Thin-Margin Buyers
421,Jacob Decker,Tampa,Florida,1,810.0,231.0,28.52,1606,2,Thin-Margin Buyers
422,Aaron Johnson,Rochester,New York,2,19018.0,6161.0,32.4,443,0,High-Value Accounts
423,William Morse,Rochester,New York,2,9208.0,4219.0,45.82,813,1,High-Margin Buyers
424,Carrie Smith,Peoria,Illinois,2,9208.0,4219.0,45.82,948,1,High-Margin Buyers
425,Vincent Roth,Los Angeles,California,1,3839.0,1415.0,36.86,515,1,High-Margin Buyers
426,Andrew Benson,Orlando,Florida,1,3839.0,1415.0,36.86,1111,1,High-Margin Buyers
427,Jason Wilson,Austin,Texas,1,2858.0,482.0,16.86,295,2,Thin-Margin Buyers
428,Colin Patterson,New York City,New York,2,4968.0,1927.0,38.79,1625,1,High-Margin Buyers
429,Eric Bates,Columbus,Ohio,1,3913.0,961.0,24.56,399,2,Thin-Margin Buyers
430,Steven Keith,San Francisco,California,1,3913.0,961.0,24.56,1498,2,Thin-Margin Buyers
431,Seth Rodriguez,Tampa,Florida,1,4468.0,1940.0,43.42,1095,1,High-Margin Buyers
432,Lauren Jones,Cincinnati,Ohio,2,5339.0,2451.0,45.91,1756,1,High-Margin Buyers
433,Thomas Wallace,Dallas,Texas,2,5339.0,2451.0,45.91,27,1,High-Margin Buyers
434,Mr. Daniel Wilson,Cincinnati,Ohio,2,5339.0,2451.0,45.91,1215,1,High-Margin Buyers
435,Julie Smith Md,Rochester,New York,2,5339.0,2451.0,45.91,188,1,High-Margin Buyers
436,Carol Mitchell,Chicago,Illinois,3,21503.0,6927.0,32.21,990,0,High-Value Accounts
437,John Thompson,Austin,Texas,1,5462.0,673.0,12.32,863,2,Thin-Margin Buyers
438,Debra Rodriguez,Tampa,Florida,1,6392.0,444.0,6.95,473,2,Thin-Margin Buyers
439,Erin Vasquez,Orlando,Florida,1,8706.0,1724.0,19.8,1785,2,Thin-Margin Buyers
440,Clayton Lara,Miami,Florida,4,20325.0,6529.0,32.12,1152,0,High-Value Accounts
441,Tony Ray,Cleveland,Ohio,2,1225.0,335.0,27.35,1088,1,High-Margin Buyers
442,Steven Frey,Miami,Florida,2,1225.0,335.0,27.35,1725,2,Thin-Margin Buyers
443,Stephanie Leonard,Buffalo,New York,2,1225.0,335.0,27.35,813,1,High-Margin Buyers
444,Crystal Chambers,New York City,New York,2,1225.0,335.0,27.35,111,1,High-Margin Buyers
445,Robert White,Orlando,Florida,2,1225.0,335.0,27.35,1590,2,Thin-Margin Buyers
446,Sylvia Barron,Rochester,New York,2,1225.0,335.0,27.35,508,1,High-Margin Buyers
447,Marcus Brown,Chicago,Illinois,2,14318.0,1661.0,11.6,606,0,High-Value Accounts
448,Annette Pierce,Rochester,New York,2,14318.0,1661.0,11.6,1034,0,High-Value Accounts
449,Donald Hernandez,San Francisco,California,1,2663.0,64.0,2.4,272,2,Thin-Margin Buyers
450,Megan Davis,Cleveland,Ohio,1,2663.0,64.0,2.4,1239,2,Thin-Margin Buyers
451,Robert Brooks,Houston,Texas,1,5151.0,1680.0,32.62,875,1,High-Margin Buyers
452,Miguel Alvarez,Rochester,New York,1,2514.0,95.0,3.78,607,2,Thin-Margin Buyers
453,Jennifer Arnold,New York City,New York,2,10524.0,4639.0,44.08,19,1,High-Margin Buyers
454,Jessica Blankenship,Cincinnati,Ohio,1,5393.0,2642.0,48.99,1469,1,High-Margin Buyers
455,Peggy Campos,Buffalo,New York,1,2280.0,509.0,22.32,1532,2,Thin-Margin Buyers
456,Craig Ortega,Cincinnati,Ohio,1,6596.0,1439.0,21.82,682,2,Thin-Margin Buyers
457,Johnny Simon,Los Angeles,California,1,4510.0,1896.0,42.04,507,1,High-Margin Buyers
458,Keith Brooks,New York City,New York,1,6077.0,2378.0,39.13,937,1,High-Margin Buyers
459,Jason Martinez,Columbus,Ohio,1,5379.0,2510.0,46.66,1064,1,High-Margin Buyers
460,Steven Herrera,San Diego,California,1,4629.0,1660.0,35.86,713,1,High-Margin Buyers
461,Beverly Lamb,Chicago,Illinois,2,5934.0,1573.0,26.51,145,1,High-Margin Buyers
462,Michael Williams,Springfield,Illinois,1,8042.0,936.0,11.64,1345,2,Thin-Margin Buyers
463,Zachary Carpenter,Los Angeles,California,1,8042.0,936.0,11.64,1072,2,Thin-Margin Buyers
464,Timothy Baker,Austin,Texas,1,3957.0,151.0,3.82,1050,2,Thin-Margin Buyers
465,Adam James,Chicago,Illinois,1,8769.0,3178.0,36.24,785,1,High-Margin Buyers
466,Katrina Wood,Chicago,Illinois,1,2957.0,917.0,31.01,118,1,High-Margin Buyers
467,James Murray,Dallas,Texas,1,5344.0,2607.0,48.78,1057,1,High-Margin Buyers
468,Mr. Nathaniel Reeves,Rochester,New York,1,5344.0,2607.0,48.78,25,1,High-Margin Buyers
469,Jodi Wood,Cleveland,Ohio,1,6061.0,2121.0,34.99,1388,1,High-Margin Buyers
470,Dr. Thomas Peterson,San Diego,California,1,6061.0,2121.0,34.99,1153,1,High-Margin Buyers
471,Mario Hall,New York City,New York,1,5376.0,1928.0,35.86,59,1,High-Margin Buyers
472,Justin Rosales,Miami,Florida,1,2792.0,1008.0,36.1,1490,1,High-Margin Buyers
473,Autumn Lee,Columbus,Ohio,1,2944.0,249.0,8.46,196,2,Thin-Margin Buyers
474,Victoria Duran,Dallas,Texas,1,2944.0,249.0,8.46,810,2,Thin-Margin Buyers
475,Barry Garcia,Springfield,Illinois,1,4220.0,945.0,22.39,359,2,Thin-Margin Buyers
476,Dawn Webb,Peoria,Illinois,1,4220.0,945.0,22.39,1551,2,Thin-Margin Buyers
477,Patricia Sanford,Austin,Texas,1,8526.0,1704.0,19.99,725,2,Thin-Margin Buyers
478,William Walters,San Francisco,California,1,8218.0,1430.0,17.4,646,2,Thin-Margin Buyers
479,Emma Scott,Buffalo,New York,2,3326.0,808.0,24.29,972,2,Thin-Margin Buyers
480,Sabrina Buckley,Rochester,New York,2,3326.0,808.0,24.29,100,1,High-Margin Buyers
481,Robert Rojas,San Francisco,California,1,2589.0,605.0,23.37,499,2,Thin-Margin Buyers
482,Eric Johnson,Cleveland,Ohio,1,2589.0,605.0,23.37,161,2,Thin-Margin Buyers
483,Heather Parker,Austin,Texas,1,3776.0,1100.0,29.13,853,1,High-Margin Buyers
484,Thomas Matthews,Peoria,Illinois,1,3776.0,1100.0,29.13,808,1,High-Margin Buyers
485,Kimberly Beard,Cleveland,Ohio,1,5402.0,1666.0,30.84,17,1,High-Margin Buyers
486,Lydia Donovan,Peoria,Illinois,2,10028.0,3279.0,32.7,854,1,High-Margin Buyers
487,Edward Johnson,Orlando,Florida,1,1626.0,258.0,15.87,1377,2,Thin-Margin Buyers
488,Ricky Smith,Miami,Florida,1,8851.0,3962.0,44.76,1631,1,High-Margin Buyers
489,Mr. Ralph Garcia Jr.,Rochester,New York,3,22589.0,7275.0,32.21,320,0,High-Value Accounts
490,Malik Walker,New York City,New York,1,6622.0,2673.0,40.37,339,1,High-Margin Buyers
491,Tanya Walker,San Diego,California,1,3260.0,207.0,6.35,450,2,Thin-Margin Buyers
492,Sherri Ferguson Dvm,Austin,Texas,1,8709.0,2322.0,26.66,317,1,High-Margin Buyers
493,Kristin Hart,San Francisco,California,1,8709.0,2322.0,26.66,114,1,High-Margin Buyers
494,Jim Johnson,Cincinnati,Ohio,1,5250.0,187.0,3.56,1094,2,Thin-Margin Buyers
495,David Hamilton,Houston,Texas,1,5250.0,187.0,3.56,671,2,Thin-Margin Buyers
496,Michael Jimenez,Los Angeles,California,1,4116.0,921.0,22.38,159,2,Thin-Margin Buyers
497,Angela Norman,Springfield,Illinois,1,4116.0,921.0,22.38,1649,2,Thin-Margin Buyers
498,Denise Mcdaniel,Los Angeles,California,1,1109.0,418.0,37.69,1304,1,High-Margin Buyers
499,Michael Rodriguez,Rochester,New York,2,11628.0,1223.0,10.52,885,2,Thin-Margin Buyers
500,Matthew Huff,San Diego,California,2,11628.0,1223.0,10.52,1757,2,Thin-Margin Buyers
501,Linda Little,Tampa,Florida,2,11628.0,1223.0,10.52,1792,2,Thin-Margin Buyers
502,Kerri Andrews,San Francisco,California,2,13219.0,5698.0,43.1,1015,0,High-Value Accounts
503,Jeffrey Johnson Iii,San Francisco,California,1,5831.0,1574.0,26.99,850,1,High-Margin Buyers
504,Daniel Dixon,San Diego,California,1,5831.0,1574.0,26.99,240,1,High-Margin Buyers
505,Tiffany Robinson,Miami,Florida,1,5831.0,1574.0,26.99,608,1,High-Margin Buyers
506,Mr. Gregg Sawyer,Peoria,Illinois,1,7952.0,3865.0,48.6,1678,1,High-Margin Buyers
507,John Silva,Los Angeles,California,1,3659.0,379.0,10.36,266,2,Thin-Margin Buyers
508,Nathan Moss,Springfield,Illinois,1,4183.0,1159.0,27.71,1706,2,Thin-Margin Buyers
509,Donald Medina,Houston,Texas,1,7478.0,1381.0,18.47,333,2,Thin-Margin Buyers
510,Charles Henderson,Tampa,Florida,1,702.0,238.0,33.9,1463,1,High-Margin Buyers
511,Brenda Davis,San Francisco,California,1,4037.0,1494.0,37.01,714,1,High-Margin Buyers
512,Leah Calderon,Chicago,Illinois,1,5014.0,2332.0,46.51,1586,1,High-Margin Buyers
513,Brandi Vasquez,Rochester,New York,1,9879.0,4930.0,49.9,646,1,High-Margin Buyers
514,Debra Richards,Tampa,Florida,1,8762.0,3502.0,39.97,1306,1,High-Margin Buyers
515,Tammy Day,New York City,New York,1,8490.0,800.0,9.42,1756,2,Thin-Margin Buyers
516,Sheila Clay,Buffalo,New York,1,6951.0,164.0,2.36,1311,2,Thin-Margin Buyers
517,Nicholas Flores,Cleveland,Ohio,1,1078.0,309.0,28.66,924,1,High-Margin Buyers
518,Jasmin Jones,Chicago,Illinois,1,1078.0,309.0,28.66,1626,2,Thin-Margin Buyers
519,Matthew Gardner,Tampa,Florida,2,9591.0,2484.0,25.9,1023,2,Thin-Margin Buyers
520,Joseph Perkins,Orlando,Florida,2,12318.0,4364.0,35.43,370,0,High-Value Accounts
521,Ashley Adams Md,Orlando,Florida,2,12318.0,4364.0,35.43,527,0,High-Value Accounts
522,Cheryl Stevens,San Francisco,California,1,4015.0,1751.0,43.61,930,1,High-Margin Buyers
523,Jorge George,New York City,New York,1,4015.0,1751.0,43.61,1649,1,High-Margin Buyers
524,Ann Mooney,Los Angeles,California,1,9335.0,557.0,5.97,1418,2,Thin-Margin Buyers
525,James Mendoza,Cleveland,Ohio,2,11290.0,965.0,8.55,1302,2,Thin-Margin Buyers
526,Kaitlin Garrison,Columbus,Ohio,2,11290.0,965.0,8.55,1399,2,Thin-Margin Buyers
527,Jeremy Jackson,Dallas,Texas,1,6389.0,734.0,11.49,1155,2,Thin-Margin Buyers
528,Dale Craig,San Diego,California,1,9869.0,4299.0,43.56,725,1,High-Margin Buyers
529,Joseph Hooper,Buffalo,New York,1,9869.0,4299.0,43.56,443,1,High-Margin Buyers
530,Alexander Adams,Buffalo,New York,1,655.0,297.0,45.34,1124,1,High-Margin Buyers
531,Ashlee Mills,Orlando,Florida,1,655.0,297.0,45.34,471,1,High-Margin Buyers
532,Brittany Jenkins,Buffalo,New York,2,8765.0,2812.0,32.08,793,1,High-Margin Buyers
533,Eddie Gonzales,Cleveland,Ohio,2,8765.0,2812.0,32.08,666,1,High-Margin Buyers
534,Edward Valencia,Miami,Florida,1,3756.0,1318.0,35.09,390,1,High-Margin Buyers
535,Emma Bruce,Austin,Texas,2,11782.0,4271.0,36.25,1200,0,High-Value Accounts
536,Carl Wade Dds,Buffalo,New York,1,6673.0,950.0,14.24,86,2,Thin-Margin Buyers
537,Brandon Alvarado,Columbus,Ohio,1,714.0,232.0,32.49,787,1,High-Margin Buyers
538,Jennifer Clark,Austin,Texas,1,714.0,232.0,32.49,1543,1,High-Margin Buyers
539,David Johnson,Austin,Texas,1,1083.0,501.0,46.26,1476,1,High-Margin Buyers
540,April Marquez,Cleveland,Ohio,2,3446.0,1430.0,41.5,681,1,High-Margin Buyers
541,Joseph Guerrero,Los Angeles,California,2,3446.0,1430.0,41.5,1788,1,High-Margin Buyers
542,Michael Hanson,Rochester,New York,2,3446.0,1430.0,41.5,1310,1,High-Margin Buyers
543,William Hill,Dallas,Texas,1,7806.0,1127.0,14.44,604,2,Thin-Margin Buyers
544,Kelsey Huber,Miami,Florida,1,5263.0,1743.0,33.12,930,1,High-Margin Buyers
545,Hailey Chandler,Dallas,Texas,1,6147.0,2526.0,41.09,732,1,High-Margin Buyers
546,Cheyenne Rose,Orlando,Florida,2,15184.0,5583.0,36.77,494,0,High-Value Accounts
547,Richard Petersen,Chicago,Illinois,2,15184.0,5583.0,36.77,333,0,High-Value Accounts
548,Kathryn Gray,Rochester,New York,1,8537.0,3586.0,42.01,911,1,High-Margin Buyers
549,Victor Collins,San Diego,California,1,8858.0,3394.0,38.32,135,1,High-Margin Buyers
550,Jason Hernandez,San Francisco,California,1,5313.0,2037.0,38.34,110,1,High-Margin Buyers
551,Jacob Torres,Houston,Texas,1,5313.0,2037.0,38.34,1233,1,High-Margin Buyers
552,Erin Hernandez,Los Angeles,California,1,3281.0,471.0,14.36,444,2,Thin-Margin Buyers
553,Jacob Guzman,Peoria,Illinois,1,3281.0,471.0,14.36,629,2,Thin-Margin Buyers
554,Mike Armstrong,New York City,New York,1,8681.0,2458.0,28.31,1656,2,Thin-Margin Buyers
555,Cindy Rowland,Springfield,Illinois,1,6195.0,1556.0,25.12,42,1,High-Margin Buyers
556,Kenneth Matthews,Rochester,New York,1,3877.0,481.0,12.41,602,2,Thin-Margin Buyers
